Delegator,Amount
cosmos1jg7ntp30umjw35s7p749xrz555a9qvqn695w7r,2.14
cosmos1pwf0shpx4ptg20cwag65cgdyzz0zc396gnvfen,1299.895
cosmos18muyxmahftql6zfpdtcvqdxxjqsesu2zewctds,49.8915
cosmos19wahxmp3thqknsdv7lxqduu9q0hz26d8vgg6cz,121.61218
cosmos1q04aj9paenn0e43anw7wqtmvmjdqghf6dwlvds,18.266604
cosmos1spr64du5xftjrh7m5ph5xk70qhvcdhjwuuhaff,343.782992
cosmos1pueek8nvd7eqpxh0q96a5wwyslwptt070m7pwl,1.0414560000000002
cosmos13gr8yc0cz0peshlny7rgs24fzfxx6wux965d0x,0.8919
cosmos175u9q7v6fmmjp29af7vcvpt03hlyek4f5v2f3s,1.999
cosmos1nrwqhn4rlm280g0va0t3zfx63k7k86jfyh4keg,5.975402
cosmos157xtncpn6zhvkqg2ud0g5jm7gcexvcv74ps4m8,299.888
cosmos1zn8qnq6gmmy55e62nhnzt9qr8ymdpjw5psql3y,9.997206
cosmos1l6s8ux5q6729rhz9f7lsz4qzdjwdmnp7ff5rnt,20.453803
cosmos1rqn0jhq0jrdamsw3aewvpx8gs0v4825yk8g5mj,88.278395
cosmos1gcrpwy3p6gqlndphxlwwuv6mhxrcam2g6yel8d,49.566381
cosmos1xcqyvgcj92urlcfm7tg4vy0a53anmaktkpywhr,0.768638
cosmos1zgaj2w950llsludydz5xmcp609uk02ys32a9ux,2533.65
cosmos103xtzdttc5c9l0493jpt06pz925ertej8x8ukn,67.153639
cosmos1wf7tcypfjnf43kenjfh6n9ukar2avtlphqr72x,43.199
cosmos1dfq2emvp5mp5q020wkyteapscx2e59mvk0cyh2,126.68633
cosmos1smw970ayygawnxcymm8ecxehygnejkc7lfndep,26.040319
cosmos10hdh2a4vcygndhcuyw53fpatmyx3qzt5carg3q,0.000001
cosmos10h5fz3fguus03s2m66nx50zmuxwa6aqkaj4un8,0.000001
cosmos1e24v9q943na4pz9w24zg0p9npqh3s77q4ln0jc,0.012121
cosmos1hst3fgxjqn6vt3jc90xq5aru99xdgs8839lf27,19.059675
cosmos1fk9qqxt23ete4rfyjzke4xl9whkw8za23h7skj,523.51875
cosmos1w6h7g5jr8nqp6xdtsr0mtvnd2lyx5vu8uu4uzd,17.384
cosmos1gcj6dduz4nde39xc28v3ftrwujxje3na57hapn,2047.47
cosmos1tyx9k2vltqd4use9qdf4tc06hrapk7yuz6et6g,119
cosmos1tu70q0j4y8gv8qpd4e5dcued4vvhf3j2qcsljq,161
cosmos1kwga7vtkvuvwum2a46wtzhlnc2w52s3vr47gcz,2.245097
cosmos1jpq6ylwcj5wwyln9wrg28uwgz9cg79vwyrutwl,0.113062
cosmos1cn05d2exrkpvrn6g50mzh24n0q0e9m9pcrkxl5,3553.948474
cosmos1t0kjypg987q420zsp8glc082dhsxkcgsp3tdxl,4.011752
cosmos1xrlcp2uf632sg44tgxmuyhdwq9vp7jcth9x6x6,0.119
cosmos1sp7wuc2g5uu0ajyercefzqyp2jmh8ks3zwvk89,38.975371
cosmos10mal9wdk34gpccqj47leagfkg993spj20fn25n,3.165982
cosmos1y6vauvc9kls0kjc2a2gs2q6h89fzryrp8gh9s8,13.108623
cosmos19e8ury2yzvg6pp5f4azwgdhyyhtaah0hpthk4l,89.94375
cosmos1q2g5x8w4k406lfcp8xr43prthq6lel9c7lhy6h,0.000001
cosmos1ruql0xqcpx4xpnu6fn57d5z7d3e0x95ccwvj9z,8.127333
cosmos1qkuqq9gxc3np8gwvejw0czd3m0cxjjv609n4k5,280.734852
cosmos1deykyz6lgaqp6k72gfvlxjgeg9fhecp8d29q0e,910.889
cosmos1g0hardwxl04c6cjeaw288eqrv5lqwh25jyfkgk,154.722787
cosmos1dz4c53agv4yq7cl7cm97zg2kvfqfwmlqccnknn,13.226212
cosmos1flq3eh05e6ff4gjppa02a7t6w32ax5g3nz3q5l,13.415331
cosmos1j6wychyx8p75n0mj38th6uegjp9tyhduz3vvuk,147.955674
cosmos1ll2dpv4r4w40gyx4halffzk8t0tg33engstx0f,0.220453
cosmos1tq6n470llenz8vlv6a7t6x6mz245uczjyecy53,244.468759
cosmos1vvh4qnhrf0cp90lrumemf9s643ssjc2hepqd9x,209.9965
cosmos15nuqtf0q7s4jmhnkj5lzve4p7prksy646ajhxg,101.386869
cosmos1yejxnf67duk5qkx7rc7d800j9cxpw4ft0qkrwz,19.889
cosmos1wwm64ul7jyscads3u0v8lm7nl27sjn65deklkx,0
cosmos122xejtn2d96d9sn6hrkf7vtd26p3w2hwuy6maf,2
cosmos1ggg0fr9kc7unzy738n8nwg8zav8s22zqyruc4c,18.466091
cosmos1c2pnx2n7np8nmhq7tw3gm7vxy49qa57c56z692,1.532545
cosmos1vuy3a8zqtewxqx2hy555k22pdu2yk0x77yeerv,142
cosmos133fhgakejse57hqy87d58tjt767f0m3tes2ta3,284.689332
cosmos1ju2e5v68jxr5zpgl5h8x9emgmxqqnxex3yhhn4,5.099
cosmos133jjq8rc9qcecx2mntfxmvprpemkdvsfsuy787,53.612916
cosmos164v6ws45ypn00uddc55s9g4ju4jmd45f3m22px,13.310853
cosmos12djrkdmwp5ch5manfcws4atg5f79dv0uqvhwvy,414.474851
cosmos13jyzp4alskl6nw990t8d2dunp4758q00j3gue2,15.766656
cosmos1t987w4w68wqa2tgdaxjh9lpfaxaeym85mpxdmx,104.465159
cosmos1llu7ld0hslnewxrcw0r97rtjwpd35a6npeszrw,185
cosmos19xrxwc60dyqq8l467ndnfjfjgve0tdh44xah0n,50.000011
cosmos1v9ytg7ct5h0wj66hk8mu5nayc8z8ykd87n3jgy,30.223382
cosmos1ejxqdkjhgfydlm84dsx82yygde079dd2exsaxx,0.000004
cosmos13ak0taj39cws5ww0rzxjmngp7gwwuujx9epy08,0.199
cosmos1quz27t0w2ampqsu4z26attra3e8z7cw0myw0wf,1252.585817
cosmos1an8mdlngc6g7su7zj3c2n8c9de54jj8535056z,266.63319
cosmos1rqprdzd2rge3m2yu8kwgvac70c3c7n4ktstg02,0.495631
cosmos1z6nnhp2jxvqhyp06xawqqydpx48kh8j5lukmz4,13624.045154
cosmos14dauydd5hwufhhj2a2j58reg0dgw2gu0txqu35,0.00143
cosmos107dvd9lnh7ecksrny47kn5czjqu8h4fxl2wxly,57.931892
cosmos1nggrkzsjs6s4gypx25w9lwaglwenpvaylwr755,38.944699
cosmos1tm8aa6r4w86v9ulphss6fg06cyvgeya4facjdg,7.5
cosmos1vd853y72aw2w5vs5ey6k9em3ry6ey3v489pkz3,199.894
cosmos1lqek7uw2zu53k8qwzqv4vhxsw30ukl8jrz2zhz,40.006262
cosmos1t97muxgq9mjxk2rj22fl67hj4lj2862ntz2sr5,59.739469
cosmos1tvrqje3gfr5wahj30l23yskq8kzd27gpm7cs69,550.026251
cosmos1vldknhluq7w52063tucwva8n8ujmpv53nz6h39,0.000001
cosmos1mz3akl5f8slghwclfdzv3y5a5ywzlpmjzktwzp,4776.388029
cosmos1l7r8ncpr6709h8ey9jfs8sz52ldd9j40rmu7mc,0.009999
cosmos144kngnqgsrkefqqrcsvhjrll5392k7elnfaaux,85.69800000000001
cosmos1zk9x29cjlnfgc0pm5ufcuqnqatl2wa86vxfgdl,19.068551
cosmos1ewvg4pdz44je4ps7a9n8ngwp6x4gh7w8hw5r2s,0
cosmos1up33u9sxxt5e30kgfuq5v0v5zspuxmtvxpwf52,385.71490100000005
cosmos1wekswuxjcgl4gy95nrq24nttthptvjkckj0r0a,13.900382
cosmos1ny9r82regermg6sul3gt53fzpua9gmzpay82a9,12.085316
cosmos1sfq8fr76dgdcs9ju5v2cqnq5clcseplzdv4cfc,11.680062
cosmos1fxmftn66dju7t6m634uvvy25peeqwpspd0xn74,1079.041878
cosmos1cmeyh2lcwlh0tvuf56wa94xrcyl3a0qk5qhqax,2
cosmos1wxugekr073d2mzxnn4lrtsglykaew6nnr2wl4j,0.000551
cosmos12ldkcv8htzy3t7gu7v3zl5j4ltva2xfasgqya8,53.5
cosmos1zdxl8prtj89cscc0d9lp6d0j4zsxdk2g5kj52z,2.9475
cosmos1pqd7tpvhju7vm0ewv99avylqks57dc3vsednt5,8.824546
cosmos13k4qf65d36l87k9tyt9ltvuxkm9aj7rp3zkp08,0.995
cosmos1rydvvjfal53ycr25qqapvugzal730mcxs9wfpy,0.000001
cosmos18glnxwlz60d4yu6lppru0ulu46jvg46x46ascl,0.000001
cosmos13eltan4xyckcv20wg7r0e3wwnf2gf7jjyn2ju9,0
cosmos125ufhm9r7hyqrk3mv7v5q0pgs56vgh9rqlrgk6,12
cosmos16hzldawhgxlu2acyaxkl4mat7g4w2m458yv0uw,0
cosmos1z7sx5pvct9p3e8vnca43ez29cfllkfw830syna,186.955
cosmos1rvp50c9kq6mwrnu6u0h88mgvj22ysyv28nzdya,39.164521
cosmos12vx6skhvlac3p2tx3tvgmmcv9s2cafz60slxw8,37.262384
cosmos1usp9zktlfkqlalyf90evhnnqqwec6dlqx24ke4,100
cosmos19p6w7h86zyt4vgfrcx7vmhffvs6dtcwc740rrs,0.000001
cosmos1mr3v39z0esl5m9cr3p344dsmve4eatk497ewz6,0.007
cosmos1xlwwd9ceqgtsm97x3th6vutwj3wfmpglnh900t,10.868955
cosmos1p22tdejv7xurdlk504qmxh38cwmv04uyzz0st9,50.148909
cosmos1tnuegv5f45am0jghlk0nnvg43s9mh5w73y473k,115.627859
cosmos18raw3ld02ygsfdv2099dupx2pudrzkm9q07wyv,8.987104
cosmos1xeq7q6fwh29eyz8cm3pc3wjdxdn80vsxw7gmkj,0.000001
cosmos15dcju20qpcsj5r0ruyealpzcmujza94f7559uw,1.2908830000000004
cosmos1q4qd0p4ad7phgn94k79dgl78v07tl5zx5nzu8z,5.988597
cosmos13mpy5j345gv0pfy90vucft5n4e6rqrqdrddqk7,59.99
cosmos1f6xnkppjrn9jcshpe9pydredxc7xwc24qt4fr5,211.824829
cosmos1vua6twz99k8tnxmmethnszw3dc89nsw8wplczf,769.568335
cosmos1psru7urcynau3tslyme6xx5d9dfuwlwjl00mfm,140.737704
cosmos18ljqgl3v3jm8hkxdr05zu8cng5324ae0zzfpsj,43.051675
cosmos1rn7wpwmjhcxdl5fsxw8qxweh43l8zenk8zdd20,22.806839
cosmos1dv2gcjq7cy3zhjdkae0f7apnhe3d3e6ezu3tfl,2630
cosmos1ya2ng8099pg8lxu5dz5lgk6er0x48nmgsunl6e,2.217521
cosmos1r9c5t2wen4ekwhjlws6cg75t26j6wt5x439tpw,19.95
cosmos10dwplzdjd42fyllr2qgg8y9tplkvzz0escrpz0,20.673892
cosmos1dxrxvqg56sr5e0dfly5etzxpymwnpyhk4y9ley,38.199337
cosmos134ru2mq9jm56hf8pl5rmgz9te0cp55z9jfhgrs,0
cosmos1z7jnhmd8dj6wpuntvek2yam6g6uamkng9sjqvr,2.4942
cosmos1q80nfcu6dg9dpahzr9mhsklz84acj4mfffa5hj,9.95
cosmos1elyp7mzhm5uyy9tgvkzsxuht58j7jpar8fswrz,55.824048
cosmos1ctrntzv6gkeegm36xeyu3l4lf6hudx5ahc8lvq,139
cosmos1p68nqk8slz8rwwhercp73asyk9k5epjuxecpsj,22.530569
cosmos1vqxmhd48e0p8jnflcymhw5tcclhgvp96lxdamx,0.442875
cosmos1j4ttfgrw3vy5teuh0mexcf7rsjw629uqzkrrx8,149.995
cosmos1x7k56f0v4gytw5026j6xsgtttcvrkhwzy8kqre,12.542816
cosmos15e3rvsx9qg3zl0m4xk6ajt8gk9jyz6wsj3zt9l,0.21513400000000002
cosmos1k3njtf09p97748m9lpjdx87yfqqg862xc2zts4,24.240082
cosmos105889zars60qq4gu4m0jgqrjfsv2zvrkcc4vg4,0.000001
cosmos1ghsdlzceprur850dk5rqd990854l6zrhyfk6fm,0
cosmos10gpd0x67u5saaa8vmxr5kfnle7art8qu8kejqa,550
cosmos19uwpvqpgpwsh9dahw2k776sjnqju4z9f0ag0me,369.211644
cosmos19w09pmmsvumxjk66jrr3dv0htplfexjhe9k5zr,9.33356
cosmos1gaqe3696lfupr9t6tzm8htx6xy79htayu55u9a,10.921092
cosmos12rjm0eeqz9a43jt2aqu0wg7h98wq65rm8fwng4,34.007602
cosmos1vaaz542kpujf4xf5pfc0wvymtx3t0ygm8xujmm,0
cosmos153pk0m5m0a29y0urpsvcqeyf87732ckdrj0jxv,7.714894
cosmos1kat9tc2k78kmtjngyljpzayps0pjrzt8txqc28,23.878863
cosmos18n0n0k4zvpf2j3acwuqctr3e260eml7acw3ggv,5.95
cosmos15pynv9uusvv7km7fnqyw42thpwqpeugn85uekw,0.122143
cosmos1t6f9qreul682mg7e8lmpcygts56pjrnapgwyt9,55
cosmos1ru93jnu6y8svt8y0qptag5mxzqfxeh9c2j92we,1.997
cosmos1xlpypf6jpf2aa2fpfersr363mcg3fpfk3w6ply,7.944291
cosmos14csjcszd6ny3vuvyz0cyk8vws4t5exfxw35rmz,2469.60762
cosmos1dn4zun4vtqwwvt2jrfl6tkdhz30xd8dw5lykks,41.971014
cosmos1wc3u9p0qcs4dq7zh0atel9uysxzlaeuehfuy88,5
cosmos15wdu6efshx53kdupjwxmmz5v3ul2jfsglmfxkq,572.000001
cosmos1wlh0f94r6c4y5nwsqlxd2384jmxlljstame50p,800000
cosmos1x6875w8rk4z6zh04rgqqhfdfv0r8txssed9agn,42.16986
cosmos1gux4drxm7r4u2ll5v3vcthe63lvlg997z9h4zv,0.000001
cosmos15davqj92xrfyxcmu9jl609vund45nrtcdf5zlx,0.000001
cosmos1yvm97n0d07hacjy73reup639sjxap74kawxytn,2083.148499
cosmos1x897tmle2eka82n0tly50m4un683dwdccnjht8,22.3
cosmos1qjstjhx3xg6srwh92949p77e44k2x3j79xm3j4,4.311743
cosmos1r9ctpcc2mq4wdkpuxrfhlyt3x7wk2gy2nmet4w,19.84875
cosmos12mt8xhkhjjr0a2prmcdwyca6z58wu5dc0dwddq,3061.121721
cosmos13ry2jrvawwz24mrl5xgdaktekpl92nr0jz246w,10
cosmos1wdfgze72tagu2m4puwzm73zzyxgy8552p9j7mj,0.099617
cosmos1uu8k6kqhasqjtpyykawfe2hqs3wpf25qglq3sn,0.0057989999999999995
cosmos1qfgzdjsqz37d93gj2gdxq3zqx4935t43js7gda,29.51637
cosmos16ntyzdhhk6n4vlwyepulse65gahvjrwnp594u4,53.645252
cosmos18jkmkfa2w9k3jz8hme3ksxt8lhgv85xxclgach,24
cosmos12a3knjpas3ctuarzwm6lgv48rdepctsrnvru7w,14.256838
cosmos1esax3edraymx4r29nc42rfq4e37ph9fw6kek8h,1.76034
cosmos1gau80gdv3kcp58g0rvqar4kde9mavmw3nf4nc6,0.000001
cosmos1xurxyzctrhfvt7h3lwx5pna37w6e2ej83jx8q3,0.003
cosmos1rscznag8pl83ksh8jrlugt8gz6648fwy8vgpht,20.62335
cosmos1xd024yrvvtaslft9gmnjynntcq4nfgtnqay40f,19.900042
cosmos1d4ely94s993a2nt8phcn3yd3kaauwwm7ksw73a,21.051605
cosmos1plh5lv7sv430f7w72dz0x6tcjhdvg645agmfhs,10
cosmos1naxzvawxn2v73fy5cen96pqywhxntg6yu7uv0u,36.036675
cosmos1tdh30cnqmdxq0gs8czfk2ehjlplnpxc9h49g6g,28.159
cosmos170j49y686andwc2rdhuc9nrfkphctzax6achrs,50.453601
cosmos1yynfxpqgccl5vpnxmnyx95tk0eyw9pffwpd6v5,21.671634
cosmos12956w9j4wa2w9spqpltywhn5sqepkdzjsm79fh,0.560999
cosmos1wz4chyrwj82fdhjz9xmemqh22j3afxhmzjuehg,349.097625
cosmos16h0jgc2p4cesym94ppmwt2h6r7sjac2rs4xey5,4500
cosmos1wcphp9f42ggttud92fvftks2lke0pnllfp86jr,0.000001
cosmos19hzhhrwhp8p7vw94q7vnnmlyn663sxenspx25m,95.777457
cosmos1z0snqp7579xdlu9az76svg00urzz22llkcexyz,81.563729
cosmos1xpzw5seg4u28sj5z4dre4h03naagvddxgq8vza,144
cosmos1xawq9e9anve05jlte76xh0gvy002kfls07w5kw,4511.771367
cosmos1hu2p2v7nu2djrcx0kvgfj2209yufgwufw4mwzx,0.001
cosmos1zardmnnpzd0qsu4r099zua4vkt42kugckge6j5,74.71252
cosmos1s9xp57kdmu7t54m7uf4wc4rx5hd5dwjxfhgh3c,85.66637
cosmos1hjuhwywq754h0lakl0g7x00mvjqxf52nlc6jf2,67.228857
cosmos1rznamhja62knfk67332vmsk06fagzwys8a4dzs,0.001
cosmos19c08vkd2qr6trpjt38yktr8yv93fu635qarmwk,2890
cosmos1fd9nw8464fyu6ssx5eucd0wqtgu20fsqh00jr0,1.3
cosmos1epv5y8w92nfsysvm9mw38gvwkn440jwtsf93tj,0.000039
cosmos1g90pynlfq6w84szy6uyyldlc56ukeq0nw6eu5j,18.996225
cosmos14xwvrhyjws7de8luyf2vwuwqlhva535ylyq793,1914.130019
cosmos1ktpwnetvs98tnvnn85e6emj8walx7dgv674elj,34
cosmos1evs5gllt35cpneqsetaxcq4yvk58ezw0ldnk4h,0.0015
cosmos1ylvemmflc7s27k0mvxyuhmwfraufdmr4lj743m,0.002051
cosmos19w75l2xjqlkxm8gejje45s3jvhptqdv5qucuh6,0.293
cosmos1v2qf9hfgjj8j7dst8mng2flffjcvgcay0gwt93,4.948562
cosmos1z52hq26g5n3la3m8sucrpessx33dgedw3cgvn0,0.001999
cosmos1dnzawjmucj9xkkzq6wjnzkng3t30tcy84722e6,5162.897232
cosmos15smld4cwzcq8zutcu4uj6rhupvfxk2mdszxxpx,2.3
cosmos1lddl8xs587y79vz8jjwavh0pk7dvwyelgdlg4u,0
cosmos1ygadp7chakalsju5thj4aw26ehwkuz3t7j56js,151.615386
cosmos173l57ry3tn9g7q4hxa57umr0etztu2qwawz0j3,15.415208
cosmos1uu7pm9qm0utj4a46cpc95ccvqa484uuvq48s4y,61
cosmos1n3ldjhvxpp5pkf7xjvlpy5znqhc6rgklxqe70w,0.745979
cosmos1regxrjuj9m48kkryuvdpgh8lje4svmxpl3jpad,16.519158
cosmos18yyffw7e2cpypczelyft046nfgzpj83tkpksqd,2.739601
cosmos1tr0ulndtm5tfepy5r8p8t5pnnwxklgfp62qlxs,1.04625
cosmos1s7qr5enjev7zkuc4kmnfzj9kn0gwjtl6jcp7k6,1867.505862
cosmos1fcytmjnsqvcwf7gtk7j2flzr3remj0fe0u5ke9,51.7119
cosmos10ecfcdvmcmd45pkufpnf90pxhy9q6kl30zm7a7,60.836294
cosmos16x89aze08vuxwuc958zz6h76aqpj5q7m4adyhg,1.49394
cosmos1y7qkkd37hke8clczptuekakl46vkl0nmzy68da,88.48387
cosmos129lylus2fz5fgf8h6cxy9dfg2hvmachhkx0jrg,1.226621
cosmos1ggvzneey6n2m4zqaw53unaadn7rsep44yykfqd,0.7670359999999999
cosmos1tzwrt0a27zqfg537prhcur6jl4qzhdjt84j0v2,0.000001
cosmos13hxvfec0drkvsgwrms232puyr66hsdg8uej6mp,10
cosmos183tqsd2xh6g0vdllusvpf3a3j87f8my7hrknrh,10.01638
cosmos1zmyuxyldrc3qh8eqaqx5wgs9zctdzmdgw5whhh,7.693547
cosmos19l5a7gpkht8s249wn50thrp360d7feq9ewx3au,6.28492
cosmos19ajau3eye72swm5fgh7tagf3rf97mt6w7wjmzr,52.884223
cosmos1f3j790nwj435zcm7czged3r557e39fwcc0lv65,10.85
cosmos1r6vcvxsfvl4zhqr8uhxvukegx4e6r0ugz8rrr5,8.070909
cosmos1d3esjkgcsakpwq50z582e0lvl43eetgeyma955,1000
cosmos1fx9k94cymrcn893jdz0gyyqwj8cg48djchpe5g,0.009652
cosmos1kr6hh3lg08gq2k09uxdnyck35p8kvfe49p44ef,40.060202
cosmos1v99xzfke03g25dzzsxccg525ytlu8dar3eq97s,80.7
cosmos1hf9ymrsjqkr5rga5k6dgjsrl5gp8t8zazqcqrq,12.506183
cosmos1cqz7jjdwzm5d2vtxd780gss2qsmkc2fyq5h46k,132.91854
cosmos18azsszcz56mv4dygfvzudxc59nkm5mxkn44jym,12.075181
cosmos1gsfq8w0ut2uqjhkp8dl29w3qzk3trs253stk82,7.89665
cosmos1dvs6ghn3f3ymr7kyh8ecghwlzz6fg7ew867zah,0.000001
cosmos1ncpwmwkud9vcwah39mmth4qhh4chz8t86am3u9,6.013469
cosmos1fl30ety08sduw7kn0g8a2hauw2uknrp4ur06hh,88.220346
cosmos12xedt5zessm56yffk3z8mvhnqaaeaxcd70nmmw,11.273541
cosmos18n0xtpw5q8ytefxc983k7a5ndkssft2uelpssu,367.649225
cosmos1tef0dad4evs74gl7ywaluhrflka5txf6hcgj9n,0.913126
cosmos1x56fymyrq63k9lz0vrwexpewmkw7fh0lna6l9n,14
cosmos1zvx353vcxg64f6w0rgrhxwd05tmlrvshgjqqd0,0.000001
cosmos1wu7afk7kf7frrsanhs8gz4rs7dsh4kp8pp06yj,0.000001
cosmos13zg0hknxkt93chkre4entzgy98xft80lgfrwtv,26.575813
cosmos14tawjg3zn76rfjyjmvadc8wxd3mk7nk4zmmmzg,193
cosmos1p3ke64xlekfqkkjuj8qeegmwp97e3w4ktgfnyn,6.245695
cosmos1852nc720grn2uhp4wwk3sw4d0j63nveds0h3pr,30
cosmos1xdzssfxhu6qgm9srnf9hdcd0tjdxrqmgh4zw4a,1.745306
cosmos1apy2qgpqkuzl2wxr8tsta5sv7vd2vhps2ta079,0.003
cosmos19pypmw0chm2t7nqp3xe68vpy3xqzsq0jgvjapr,7.593447
cosmos10ju067pcd536jq69gw3py3wnjtw7l243unj2fv,97.205671
cosmos14s3aqfqn2njh7t3a4c88amd0rm46qppm526aee,176.347161
cosmos1gyxnfr4axw2dywawv83s48tr7ds60sx4w73eqr,0.005892
cosmos1hkthq04278pj5cqt7tsle4shs2hhlee4s9vc2m,1440.449112
cosmos17qugpkcjh5k6y8kl5qrqd3fucr6jp3gnujmcy2,2
cosmos1qmxat9n7vf05wxj46rms88mmevxj8gwql5w9sw,21.566332
cosmos122smwt5cyld828vn279cqwlcwejhv8p2wrlj4t,221.260958
cosmos1ty2ftpqp4dguvhjjpeq9aykh62upg5vx47x4ff,8.44625
cosmos1jsc4zmwdpm5ht6vcusmp0m7h35y2f8jmukemd7,474.798802
cosmos1lxpzvxhyynfd6s9js5nefxvruumw6rwzx487z3,103.884
cosmos1nfaxcec087fgk7mzdpkr5vkd6xtwa33m32vj6n,1.510508
cosmos1edd786elrpazam22azx5x3pwpr77kggnxa5t74,615.496724
cosmos1qyg957d869yw80n55et797nkxntry0hp8pk6dv,4.11019
cosmos1pvrvpjl0d3f3rmcdymr0vd4uu7gk5kdzt7zxzd,33.83645
cosmos196rsea0gw44ru0gdlg223m6jflsr6pyaze3fu2,5.460249
cosmos1g09tn5ehhnyf4d8yhdxyxm0eyhhdzzea0hp029,34.95
cosmos1x7wgzv8jxhtgvh5hzppnztq5f4xmj2pt2t7m3y,392.893533
cosmos1emwf76hy37wkwtatx9gh4wj5lja60pm6kqsayq,399.9941
cosmos1yp20wqxu88746pxzmdtfj9xtjkfnpjp24sttjq,0.000001
cosmos1ff3nlk4pm9ah3dy8gaev9uda50g85du9xe6t4f,5.851207
cosmos1kmgck7udst23d0jmckfvf5w536t674f5lwrqjp,8.637166
cosmos18aclqt59236twqwdc555876h9jsgx2x60gyhca,2.037823
cosmos1r0g0cjwkavunv6fgrpx4zraqvwywfg86mf3grd,0.000001
cosmos10rulvfwval93gccczgvgmgcttxc5zsvd6c0gzf,4
cosmos1a3k37tu8f6zvtujgdkcj9360rjqtvmlgkl2mxn,17.921143
cosmos1tn6qhyw6rqlttuhxu5yssmupl6cfwf46j7pr72,29.854
cosmos1gvl7ueh8gdklrhhtjk3gnu8zmcgdyyueaprn6y,253.766766
cosmos1tlavr9drk3gnqh7ypykfspjmvvhpv8jjt8da86,0.000001
cosmos1ypkcljw5t02ducqfgh3y3u35urd9t3dw9atewh,0
cosmos18p9gkqte4uvkzrcl8300y5w6pllmhp8c09yce8,0.000001
cosmos1v8uf0y5pdpl2uzt0trs36tyyejc9w5p3h0vs67,19.94875
cosmos1sm6txfedkrvqddwemrzuh96s6qrj4xnhgpp9nr,74.165126
cosmos1pghjf63lcnvmfn6wgwe2krcwd733r02ncpqj7g,1
cosmos13v3chdfhz38huuga3pfnrhj64a7ayqajyex73z,1
cosmos1gyhp0cdcyxxut63qh9k3pykpwcuc43flt2x76q,0.000001
cosmos1yalhxyram9g5e7d6qqvp8pz4z8ldk2eask36ye,21.743889
cosmos182dd3glkvvjma2nvj9sh9ntnjvez06jr36rwvt,20.98898
cosmos1jcluthqa5qkarxqzcuesvshmxze4y5vl4qay8p,1
cosmos1cnskgpm8pasf628kzqs5vqlk5qk0y624hd0gy8,55.915157
cosmos1hd6jfcg6g8jv7pxwg30sths2fjtsh556nxtsqr,2.050143
cosmos19ngmhfc4kjcgw49mr7gxjhurwdduh244yucc5w,224.672121
cosmos1l8xjxl77k2detfgswk7a6g7d24p8p4wczlvdy2,249.32978500000002
cosmos1ze3us6xfsduw2hcx7tan0vxke084qkwykqxfhm,7.440452
cosmos19pyevu5epfguvzf7h4erhaq7ntnpy4s3zvw4cz,125
cosmos16p0keserqstujsyn7fwps5knps32h77fekx87a,2.999
cosmos14qgvs5fryfvddt3neyhgzteh3rp942vu9puts9,59
cosmos19kmmmn75e6p4nznvlheyn7w6fjku82x9apwff6,31.540354
cosmos1r64hcz64u6lazngrgd63jvfj0n3dxe2795y3gu,15.788
cosmos1ynjftyfa473pzpv8uy8tsd5zwkjtlhhkf0ka3h,48.303185
cosmos1ppzvl5qx77tw86406l2mvudusu8hty5dpwyqwr,41.446999999999996
cosmos1vwa7zunww6es0wk2vg5km8f3e5jmvrpfh4rt82,0.009228
cosmos1yq0pcu4q3r8ly2l5aj0yamc7zlhs2u94953xaf,84.074271
cosmos1gn59pa84vdpuxfqryagux9nukw9506nh27qfd6,1.1
cosmos1t8pqvlrg36k73cxhydf223cyx6az3gtywh907l,20.541472
cosmos1mgkln93n5wezvj9y535phfzvqc5cl6pxw6hmyg,351.38226
cosmos1syc9wtfx0muz0fvqz894z8j6uhq2qn4xx50zlh,19.433029
cosmos18q6lfwunafjc2l255sda6ztjkfy2qcy994eu2m,5.661682
cosmos10m650xkajakc9h8q5x7qll3hjrjts7wm3j8nw7,5.933724
cosmos1ucwqmy0mug8cme0a0jkp3akppafjwrtpghl4wy,104.190976
cosmos1zx28984mv072chtr4hd026w9f7fmna29t7lav5,70
cosmos19x38vffk258cw2adumzsvs0e304v2fy4egqery,81.317671
cosmos1wvz3a8wzckt97nw77r0yk643a0cpex5cmnacdh,0.112903
cosmos1lp3a3xtrsjrpj8gtvzsp7f9dlm6qq9fae5gue8,20.898
cosmos1p7u90fz403vs3w2fmetg36adr7evm8dtqyn32x,0.828522
cosmos1gnjfwnelwx4wrlj425evud82qchm9h3x9he62n,8.961679
cosmos10hj6fycgvfq32tq9j2c0hy7qgf6d7xmn694atz,0.9
cosmos1ept7kjerqjeemqkkuymmy7gu653scu7g5xhecl,101.026176
cosmos1pdaz3l8akn75gcjwj5u9hxmvpdc7pgz7k9r2ng,7.129863
cosmos109cxvt382wjl58hk68mqmm0d525xs584aw0l9l,23.88673
cosmos13ar9005m2fwxgggg6396ykl0ny8tkv377efgqd,0.000001
cosmos1kx8z8mrd3nqkngja6xmkwzkhxf7r7mtuq5zjn6,2.999
cosmos1v47ekd2udh3s0zsnngltm47808cmwnwl76y0hl,0.1
cosmos1lc5k8x2gvleew7vgtjd6k5e6a64u68j5c4m494,1.466197
cosmos1pm05pgpn9yzjllj8qtvqdvdunytw3nvp0pgn3g,149.943557
cosmos1zrusam3e7meyptzdg0usgyzg6eqfssl0jxffsy,82.469536
